Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_PrimerFase,,,,2021-07-27 10:13:48,2021-07-27 10:13:49,1.702s,FAILED
,,,,,,,
Test Cases/ANPR/PostConsultaGralXPlaca,,,,2021-07-27 10:13:48,2021-07-27 10:13:49,1.500s,FAILED
"response = sendRequest(findTestObject(""ANPR/PostConsultaGralXPlaca""))",,,,2021-07-27 10:13:48,2021-07-27 10:13:49,0.832s,PASSED
if (getResponseStatusCode(response) == 200),,,,2021-07-27 10:13:49,2021-07-27 10:13:49,0.333s,FAILED
